Year,Month,Cbs district,Name,Residential Area Type,Total Population,Gender Ratio,Total jobseekers,Academic,Unemployed job seekers,Estimated unemployed rate in city
2016,11,הצפון,ראמה,מועצה מקומית,4054,0.672955975,266,22,257,0.0656
2016,11,הצפון,ראש פינה,יישוב כפרי,1600,0.419354839,44,9,44,0.0275
2016,11,הצפון,ריינה,מועצה מקומית,7044,0.790035587,503,13,486,0.0714
2016,11,הצפון,רמת ישי,מועצה מקומית,4259,0.642857143,92,36,90,0.0216
2016,11,הצפון,שבלי - אום אל-גנם,מועצה מקומית,2658,0.643478261,189,4,188,0.0711
2016,11,הצפון,שלומי,מועצה מקומית,3761,0.683333333,202,17,193,0.0537
2016,11,הצפון,שעב,מועצה מקומית,3100,0.649484536,480,3,475,0.1548
2016,11,הצפון,שפרעם,מועצה מקומית,18548,0.65532382,1508,43,1468,0.0813
2016,11,חיפה,"בסמ""ה",מועצה מקומית,4095,0.829015544,353,6,347,0.0862
2016,11,חיפה,אום אל-פחם,עיר,21365,0.686309524,2833,30,2786,0.1326
2016,11,חיפה,אור עקיבא,מועצה מקומית,10479,0.732075472,459,47,446,0.0438
2016,11,חיפה,בנימינה-גבעת עדה*,מועצה מקומית,7272,0.742574257,176,55,176,0.0242
2016,11,חיפה,ג'סר א-זרקא,מועצה מקומית,5955,1.063380282,293,2,293,0.0492
2016,11,חיפה,דאלית אל-כרמל,מועצה מקומית,8895,0.684410646,443,14,411,0.0498
2016,11,חיפה,זכרון יעקב,מועצה מקומית,11341,0.746666667,262,88,258,0.0231
2016,11,חיפה,חדרה,עיר,53677,0.700718276,2131,242,1992,0.0397
2016,11,חיפה,חיפה,מטרופולין,148360,0.924337517,5519,1141,5192,0.0372
2016,11,חיפה,חריש,יישוב כפרי,1701,0.571428571,33,8,31,0.0194
2016,11,חיפה,טירת כרמל,מועצה מקומית,11557,1.009230769,653,29,637,0.0565
2016,11,חיפה,כפר קרע,מועצה מקומית,8702,0.82629108,389,9,383,0.0447
2016,11,חיפה,מ.א. אלונה,יישוב כפרי,1066,0.611111111,29,7,29,0.0272
2016,11,חיפה,מ.א. זבולון,מועצה מקומית,5707,0.906976744,246,36,240,0.0431
2016,11,חיפה,מ.א. חוף הכרמל,מועצה מקומית,14372,0.884146341,309,112,305,0.0215
2016,11,חיפה,מ.א. מנשה,מועצה מקומית,8093,0.730769231,225,65,223,0.0278
2016,11,חיפה,מעלה עירון,מועצה מקומית,5921,0.588100686,694,6,686,0.1172
2016,11,חיפה,נשר,מועצה מקומית,13081,0.882075472,399,78,391,0.0305
2016,11,חיפה,עספיא,מועצה מקומית,6258,0.743902439,286,16,258,0.0457
2016,11,חיפה,ערערה,מועצה מקומית,8258,0.820422535,517,11,509,0.0626
2016,11,חיפה,פוריידיס,מועצה מקומית,5657,1.057971014,284,4,281,0.0502
2016,11,חיפה,פרדס חנה-כרכור,עיר,20793,0.739336493,734,164,716,0.0353
2016,11,חיפה,קריית אתא,עיר,31394,0.844892812,1463,129,1419,0.0466
2016,11,חיפה,קריית ביאליק,עיר,22196,0.693404635,950,124,917,0.0428
2016,11,חיפה,קריית טבעון,מועצה מקומית,8418,0.846938776,181,79,180,0.0215
2016,11,חיפה,קריית ים,עיר,22157,0.846491228,1263,110,1216,0.057
2016,11,חיפה,קריית מוצקין,עיר,23777,0.725838264,875,162,846,0.0368
2016,11,חיפה,רכסים,מועצה מקומית,3962,0.792682927,147,11,132,0.0371
2016,11,ירושלים,אבו גוש,מועצה מקומית,3137,1.072072072,230,8,226,0.0733
2016,11,ירושלים,בית שמש,עיר,35189,0.662534435,1207,106,1160,0.0343
2016,11,ירושלים,ירושלים,מטרופולין,305879,0.804304072,11654,1342,11352,0.0381
2016,11,ירושלים,מ.א. מטה יהודה,עיר,24455,0.864150943,494,126,484,0.0202
2016,11,ירושלים,מבשרת ציון,מועצה מקומית,13417,1.025477707,318,68,308,0.0237
2016,11,ירושלים,קריית יערים,יישוב כפרי,1424,0.769230769,46,10,46,0.0323
2016,11,תל אביב,אור יהודה,עיר,20029,0.879213483,669,62,636,0.0334
2016,11,תל אביב,אזור,מועצה מקומית,6599,1.063291139,163,31,162,0.0247
2016,11,תל אביב,בני ברק,עיר,61258,0.883870968,1752,88,1640,0.0286
2016,11,תל אביב,בת ים,עיר,74491,0.874200426,2637,333,2492,0.0354
2016,11,תל אביב,גבעתיים,עיר,31153,0.804455446,729,338,723,0.0234
2016,11,תל אביב,הרצלייה,עיר,49400,0.795644891,1072,401,1062,0.0217
2016,11,תל אביב,חולון,עיר,101562,0.831559173,2925,477,2858,0.0288
2016,11,תל אביב,כפר שמריהו,יישוב כפרי,840,1,10,5,10,0.0119
2016,11,תל אביב,קריית אונו,מועצה מקומית,19368,0.705128205,399,180,395,0.0206
2016,11,תל אביב,רמת גן,עיר,80080,0.836095764,1994,679,1957,0.0249
2016,11,תל אביב,רמת השרון,עיר,22455,0.61637931,375,158,373,0.0167
2016,11,תל אביב,תל אביב -יפו,מטרופולין,259071,0.960010808,7254,2636,7127,0.028
2016,12,אזור יהודה והשומרון,אורנית,מועצה מקומית,4866,1.459459459,91,29,91,0.0187
2016,12,אזור יהודה והשומרון,אלפי מנשה,מועצה מקומית,4415,0.545454545,102,38,102,0.0231
2016,12,אזור יהודה והשומרון,אלקנה,יישוב כפרי,1899,1.428571429,34,20,34,0.0179
2016,12,אזור יהודה והשומרון,אפרת,מועצה מקומית,4335,1.137931034,62,25,62,0.0143
2016,12,אזור יהודה והשומרון,אריאל,מועצה מקומית,10865,1,314,73,312,0.0289
2016,12,אזור יהודה והשומרון,בית אל,מועצה מקומית,2437,0.580645161,49,20,49,0.0201
2016,12,אזור יהודה והשומרון,בית אריה,מועצה מקומית,2780,1.166666667,52,11,50,0.0187
2016,12,אזור יהודה והשומרון,ביתר עילית,מועצה מקומית,13342,0.866920152,491,8,489,0.0368
2016,12,אזור יהודה והשומרון,גבעת זאב,מועצה מקומית,7866,0.843137255,188,45,186,0.0239
2016,12,אזור יהודה והשומרון,הר אדר,מועצה מקומית,2115,1.2,22,10,22,0.0104
2016,12,אזור יהודה והשומרון,מ.א. גוש עציון,מועצה מקומית,9863,0.694117647,144,55,141,0.0146
2016,12,אזור יהודה והשומרון,מ.א. הר חברון,מועצה מקומית,3553,1,70,32,69,0.0197
2016,12,אזור יהודה והשומרון,מ.א. מגילות ים המלח,יישוב כפרי,802,0.3,13,4,13,0.0162
2016,12,אזור יהודה והשומרון,מ.א. מטה בנימין,עיר,25446,1.050359712,570,178,563,0.0224
2016,12,אזור יהודה והשומרון,מ.א. ערבות הירדן,מועצה מקומית,2428,1.217391304,51,17,51,0.021
2016,12,אזור יהודה והשומרון,מ.א. שומרון,מועצה מקומית,17095,0.889473684,359,133,354,0.021
2016,12,אזור יהודה והשומרון,מודיעין עילית,מועצה מקומית,14160,0.441281139,405,22,402,0.0286
2016,12,אזור יהודה והשומרון,מעלה אדומים,עיר,20724,0.692307692,572,95,565,0.0276
2016,12,אזור יהודה והשומרון,מעלה אפרים,יישוב כפרי,823,0.928571429,27,0,27,0.0328
2016,12,אזור יהודה והשומרון,עמנואל,יישוב כפרי,1169,1.227272727,49,2,49,0.0419
2016,12,אזור יהודה והשומרון,קדומים,יישוב כפרי,1944,1.8,28,7,27,0.0144
2016,12,אזור יהודה והשומרון,קריית ארבע,מועצה מקומית,3333,1.375,76,13,74,0.0228
2016,12,אזור יהודה והשומרון,קרני שומרון,מועצה מקומית,3888,0.925,77,20,75,0.0198
2016,12,הדרום,אופקים,מועצה מקומית,13539,0.786848073,788,37,770,0.0582
2016,12,הדרום,אילת,עיר,36027,1.023483366,1034,63,969,0.0287
2016,12,הדרום,אשדוד,עיר,114467,0.704253883,5048,621,4828,0.0441
2016,12,הדרום,אשקלון,עיר,80683,0.745408163,3421,395,3001,0.0424
2016,12,הדרום,באר שבע,עיר,111785,0.839267197,5321,704,5026,0.0476
2016,12,הדרום,דימונה,מועצה מקומית,19671,0.827699019,1676,95,1595,0.0852
2016,12,הדרום,חורה,מועצה מקומית,4211,0.692307692,550,1,531,0.1306
2016,12,הדרום,ירוחם,מועצה מקומית,5074,0.984210526,377,21,358,0.0743
2016,12,הדרום,כסיפה,מועצה מקומית,4816,0.639593909,969,2,954,0.2012
2016,12,הדרום,להבים,מועצה מקומית,3630,0.425,57,29,57,0.0157
2016,12,הדרום,לקיה,מועצה מקומית,4454,0.833333333,682,4,651,0.1531
2016,12,הדרום,מ.א. אל קסום,יישוב כפרי,1649,0.65625,636,9,623,0.3855
2016,12,הדרום,מ.א. אשכול,מועצה מקומית,6928,0.709677419,106,28,104,0.0153
2016,12,הדרום,מ.א. באר טוביה,מועצה מקומית,10982,0.618421053,246,41,245,0.0224
2016,12,הדרום,מ.א. בני שמעון,מועצה מקומית,4357,0.529411765,78,31,78,0.0179
2016,12,הדרום,מ.א. הערבה התיכונה,יישוב כפרי,1810,1.1,21,7,21,0.0116
2016,12,הדרום,מ.א. חבל אילות,מועצה מקומית,2359,0.615384615,21,3,21,0.0089
2016,12,הדרום,מ.א. חוף אשקלון,מועצה מקומית,8823,0.627906977,210,24,197,0.0238
2016,12,הדרום,מ.א. יואב,מועצה מקומית,4145,0.509433962,80,28,77,0.0193
2016,12,הדרום,מ.א. לכיש,מועצה מקומית,5064,0.677419355,156,27,155,0.0308
2016,12,הדרום,מ.א. מרחבים,מועצה מקומית,5946,0.539215686,157,27,156,0.0264
2016,12,הדרום,מ.א. נווה מדבר,יישוב כפרי,972,0.605633803,114,1,113,0.1172
2016,12,הדרום,מ.א. רמת נגב,מועצה מקומית,3191,1.03875969,263,28,261,0.0824
2016,12,הדרום,מ.א. שדות נגב,מועצה מקומית,4705,1.12244898,104,19,100,0.0221
2016,12,הדרום,מ.א. שער הנגב,מועצה מקומית,4088,0.693877551,83,32,79,0.0203
2016,12,הדרום,מ.א. שפיר,מועצה מקומית,4771,0.863013699,136,15,134,0.0285
2016,12,הדרום,מ.א. תמר,יישוב כפרי,632,1,10,2,10,0.0158
2016,12,הדרום,מיתר,מועצה מקומית,4525,0.62,81,36,80,0.0179
2016,12,הדרום,מצפה רמון,מועצה מקומית,2872,0.623287671,237,10,226,0.0825
2016,12,הדרום,נתיבות,מועצה מקומית,15567,0.83982684,850,44,803,0.0546
2016,12,הדרום,עומר,מועצה מקומית,4296,0.571428571,55,23,54,0.0128
2016,12,הדרום,ערד,מועצה מקומית,12909,0.842105263,630,66,598,0.0488
2016,12,הדרום,ערערה-בנגב,מועצה מקומית,4480,0.751203852,1091,5,1068,0.2435
2016,12,הדרום,קריית גת,עיר,29848,0.740044248,1573,86,1490,0.0527
2016,12,הדרום,קריית מלאכי,מועצה מקומית,12072,0.8203125,699,21,670,0.0579
2016,12,הדרום,רהט,מועצה מקומית,19958,0.732424677,2415,15,2382,0.121
2016,12,הדרום,שגב-שלום,מועצה מקומית,2828,0.57918552,349,2,340,0.1234
2016,12,הדרום,שדרות,מועצה מקומית,14637,0.870967742,928,63,851,0.0634
2016,12,הדרום,תל שבע,מועצה מקומית,4983,0.74595843,756,2,731,0.1517
2016,12,המרכז,"בני עי""ש",מועצה מקומית,4203,0.913043478,132,14,125,0.0314
2016,12,המרכז,אבן יהודה,מועצה מקומית,6862,0.866666667,140,44,140,0.0204
2016,12,המרכז,אליכין,מועצה מקומית,2000,1.375,57,10,55,0.0285
2016,12,המרכז,אלעד,מועצה מקומית,13388,0.741935484,324,22,313,0.0242
2016,12,המרכז,באר יעקב,מועצה מקומית,10043,0.703703704,230,64,229,0.0229
2016,12,המרכז,בית דגן,מועצה מקומית,3788,1.265306122,111,13,109,0.0293
2016,12,המרכז,גבעת שמואל,מועצה מקומית,12422,1.114035088,241,73,235,0.0194
2016,12,המרכז,גדרה,מועצה מקומית,12962,0.769662921,315,54,303,0.0243
2016,12,המרכז,ג'לג'וליה,מועצה מקומית,3866,0.74,87,2,85,0.0225
2016,12,המרכז,גן יבנה,מועצה מקומית,12212,0.708333333,287,46,284,0.0235
2016,12,המרכז,גני תקווה,מועצה מקומית,9018,0.838095238,193,77,193,0.0214
2016,12,המרכז,הוד השרון,עיר,31758,0.789473684,578,258,565,0.0182
2016,12,המרכז,זמר,מועצה מקומית,3000,0.554216867,129,3,127,0.043
2016,12,המרכז,טייבה,מועצה מקומית,20000,0.832236842,1114,30,972,0.0557
2016,12,המרכז,טירה,מועצה מקומית,11490,1.032967033,185,12,184,0.0161
2016,12,המרכז,יבנה,עיר,24963,0.828877005,684,132,667,0.0274
2016,12,המרכז,יהוד,מועצה מקומית,16359,0.851648352,337,85,330,0.0206
2016,12,המרכז,כוכב יאיר,מועצה מקומית,5766,1.088888889,94,52,94,0.0163
2016,12,המרכז,כפר ברא,יישוב כפרי,1428,1.333333333,21,2,21,0.0147
2016,12,המרכז,כפר יונה,מועצה מקומית,11379,0.81097561,297,58,294,0.0261
2016,12,המרכז,כפר סבא,עיר,53919,0.759016393,1073,411,1055,0.0199
2016,12,המרכז,כפר קאסם,מועצה מקומית,9621,0.761538462,229,13,220,0.0238
2016,12,המרכז,לוד,עיר,36105,0.890034364,1650,112,1616,0.0457
2016,12,המרכז,מ.א. ברנר,מועצה מקומית,4060,0.595238095,67,32,67,0.0165
2016,12,המרכז,מ.א. גדרות,מועצה מקומית,2448,0.894736842,36,19,36,0.0147
2016,12,המרכז,מ.א. גזר,מועצה מקומית,13317,0.952702703,289,98,286,0.0217
2016,12,המרכז,מ.א. גן רווה,מועצה מקומית,2921,1,52,23,52,0.0178
2016,12,המרכז,מ.א. דרום השרון,מועצה מקומית,15784,0.779005525,322,144,319,0.0204
2016,12,המרכז,מ.א. חבל יבנה,מועצה מקומית,2483,0.85,37,13,37,0.0149
2016,12,המרכז,מ.א. חבל מודיעין,מועצה מקומית,10918,0.655737705,202,76,199,0.0185
2016,12,המרכז,מ.א. חוף השרון,מועצה מקומית,5597,0.711538462,89,39,89,0.0159
2016,12,המרכז,מ.א. לב השרון,מועצה מקומית,11238,0.938931298,254,68,249,0.0226
2016,12,המרכז,מ.א. נחל שורק,מועצה מקומית,4045,0.827586207,53,15,52,0.0131
2016,12,המרכז,מ.א. עמק חפר,מועצה מקומית,19790,0.629310345,378,154,376,0.0191
2016,12,המרכז,מ.א. עמק לוד,מועצה מקומית,6218,0.76056338,125,32,124,0.0201
2016,12,המרכז,מודיעין-מכבים-רעות*,עיר,45497,0.839243499,778,320,769,0.0171
2016,12,המרכז,מזכרת בתיה,מועצה מקומית,7927,0.627659574,153,48,145,0.0193
2016,12,המרכז,נס ציונה,עיר,24367,0.859813084,597,152,586,0.0245
2016,12,המרכז,נתניה,עיר,108299,0.897021706,3758,473,3658,0.0347
2016,12,המרכז,סביון*,יישוב כפרי,1973,0.25,15,6,15,0.0076
2016,12,המרכז,פרדסייה,מועצה מקומית,3785,0.914285714,67,21,67,0.0177
2016,12,המרכז,פתח תקווה,עיר,128800,0.815479241,3542,823,3455,0.0275
2016,12,המרכז,קדימה-צורן,מועצה מקומית,11330,0.789855072,247,68,242,0.0218
2016,12,המרכז,קלנסווה,מועצה מקומית,9636,1.030612245,398,11,360,0.0413
2016,12,המרכז,קריית עקרון,מועצה מקומית,6138,0.875,240,27,236,0.0391
2016,12,המרכז,ראש העין,עיר,25802,1.008522727,707,106,694,0.0274
2016,12,המרכז,ראשון לציון,עיר,141304,0.785714286,3900,784,3851,0.0276
2016,12,המרכז,רחובות,עיר,71059,0.8125,2146,516,2075,0.0302
2016,12,המרכז,רמלה,עיר,39408,0.934993084,1399,110,1336,0.0355
2016,12,המרכז,רעננה,עיר,37528,0.871060172,653,277,644,0.0174
2016,12,המרכז,שוהם,מועצה מקומית,11724,0.531531532,170,71,169,0.0145
2016,12,המרכז,תל מונד,מועצה מקומית,6543,1.184615385,142,41,140,0.0217
2016,12,הצפון,אבו סנאן,מועצה מקומית,6004,0.718562874,574,3,564,0.0956
2016,12,הצפון,אכסאל,מועצה מקומית,5750,0.788235294,456,8,453,0.0793
2016,12,הצפון,אעבלין,מועצה מקומית,5852,0.678030303,443,9,434,0.0757
2016,12,הצפון,בועיינה-נוג'ידאת,מועצה מקומית,3882,0.951724138,283,9,279,0.0729
2016,12,הצפון,בוקעאתא,מועצה מקומית,2885,0.647302905,397,5,383,0.1376
2016,12,הצפון,ביר אל-מכסור,מועצה מקומית,3875,0.696969697,336,5,333,0.0867
2016,12,הצפון,בית ג'ן,מועצה מקומית,5851,0.4,385,9,370,0.0658
2016,12,הצפון,בית שאן,מועצה מקומית,10584,0.862796834,706,29,681,0.0667
2016,12,הצפון,בסמת טבעון,מועצה מקומית,3423,0.885057471,164,3,156,0.0479
2016,12,הצפון,בענה,מועצה מקומית,3533,0.718918919,318,7,308,0.09
2016,12,הצפון,ג'דיידה-מכר,מועצה מקומית,9497,0.787928222,1096,3,1075,0.1154
2016,12,הצפון,ג'ולס,מועצה מקומית,3094,0.426470588,194,2,194,0.0627
2016,12,הצפון,ג'ש (גוש חלב),יישוב כפרי,1651,0.75,56,8,56,0.0339
2016,12,הצפון,דבורייה,מועצה מקומית,4294,0.694610778,283,14,281,0.0659
2016,12,הצפון,דייר אל-אסד,מועצה מקומית,5365,0.813186813,330,11,321,0.0615
